cme_id,cme_date,cme_pa,cme_width,harpnum,LONDTMIN,LONDTMAX,LATDTMIN,LATDTMAX,flare_id,dimming_id,verification_score
20140129072405101,2014-01-29 07:24:05,101.0,42.0,3686,-90.0,-48.361698,-23.4835,-2.7495,7506.0,,4.0
20140129170005135,2014-01-29 17:00:05,135.0,67.0,3686,-90.0,-42.9618,-23.4835,-2.7495,7509.0,,2.0
20140130082405999,2014-01-30 08:24:05,,360.0,3686,-90.0,-34.2994,-23.4835,-2.7495,7515.0,,2.0
20140130162405999,2014-01-30 16:24:05,,360.0,3686,-87.756498,-29.791701999999997,-23.4835,-2.749500000000001,7520.0,,2.0
20140201111205093,2014-02-01 11:12:05,93.0,152.0,3686,-63.689499,-5.7246,-23.4835,-2.7495,7531.0,6771.0,3.0
20140203080005185,2014-02-03 08:00:05,185.0,67.0,3686,-38.4897,19.4751,-23.4835,-2.7495,7555.0,6825.0,1.0
20140203170005192,2014-02-03 17:00:05,192.0,78.0,3686,-33.427299,24.5376,-23.4835,-2.7495,7559.0,,4.0
20140203212405186,2014-02-03 21:24:05,186.0,60.0,3686,-30.952299,27.012501,-23.4835,-2.7495,7561.0,,2.0
20140204163606250,2014-02-04 16:36:06,250.0,189.0,3686,-20.152399,37.812401,-23.4835,-2.7495,7571.0,6848.0,1.0
20140204194805219,2014-02-04 19:48:05,219.0,127.0,3686,-18.3524,39.6124,-23.4835,-2.7495,7573.0,,2.0
20140206002405211,2014-02-06 00:24:05,211.0,85.0,3686,-2.2651,55.699799,-23.4835,-2.7495,7588.0,,4.0
20140824123605999,2014-08-24 12:36:05,,360.0,4478,-88.498199,-26.1805,-21.401699,-2.1344,8793.0,,2.0
20120928001205999,2012-09-28 00:12:05,,360.0,2040,-4.739,59.076099,1.2027,19.9561,4719.0,6029.0,3.0
20120929091208289,2012-09-29 09:12:08,289.0,226.0,2040,13.923,77.738098,1.2027,19.9561,4723.0,6034.0,3.0
20121001163605293,2012-10-01 16:36:05,293.0,68.0,2040,45.252499,90.0,1.2027,19.9561,4753.0,,4.0
20130613042407999,2013-06-13 04:24:07,,360.0,2852,-90.0,-68.524498,-32.385101,-8.8312,6176.0,,4.0
20130614003606128,2013-06-14 00:36:06,128.0,64.0,2852,-90.0,-57.303699,-32.385101,-8.8312,6183.0,,4.0
20130617233606135,2013-06-17 23:36:06,135.0,113.0,2852,-58.161098,-4.5325,-32.385101,-8.8312,6206.0,7816.0,3.0
20130621132544250,2013-06-21 13:25:44,250.0,165.0,2852,-10.5004,43.128201,-32.385101,-8.8312,6233.0,,4.0
20130622120005232,2013-06-22 12:00:05,232.0,262.0,2852,2.0536,55.682098,-32.385101,-8.8312,6242.0,,4.0
20140412074805111,2014-04-12 07:48:05,111.0,85.0,4000,-90.0,-60.029999,-24.7798,-5.9519,8048.0,,4.0
20140423132551240,2014-04-23 13:25:51,240.0,73.0,4000,25.119251,90.0,-24.77985,-5.95195,8159.0,,2.0
20140424103606231,2014-04-24 10:36:06,231.0,32.0,4000,37.0107,90.0,-24.7798,-5.9519,8163.0,,4.0
20140425004803294,2014-04-25 00:48:03,294.0,296.0,4000,44.9729,90.0,-24.7798,-5.9519,8165.0,,2.0
20110422182406101,2011-04-22 18:24:06,101.0,33.0,514,-66.390404,-4.5643,-31.962799,-10.0418,1684.0,,2.0
20141009034807267,2014-10-09 03:48:07,267.0,110.0,4639,-16.4601,55.230801,-29.462099,-10.4348,9030.0,,2.0
20141010161205309,2014-10-10 16:12:05,309.0,210.0,4639,3.824,75.514999,-29.462099,-10.4348,,7591.0,5.0
20141013001205281,2014-10-13 00:12:05,281.0,125.0,4639,35.030399,90.0,-29.462099,-10.4348,,7612.0,5.0
20120116004805078,2012-01-16 00:48:05,78.0,161.0,1321,-90.0,-43.769901,8.6563,36.798,3174.0,,4.0
20120119143605999,2012-01-19 14:36:05,,360.0,1321,-46.4692,3.7126,8.6563,36.798,,5317.0,5.0
20120119161206009,2012-01-19 16:12:06,9.0,63.0,1321,-45.583801,4.5981,8.6563,36.798,3194.0,,2.0
20120123031208329,2012-01-23 03:12:08,329.0,221.0,1321,0.3492,50.530998,8.6563,36.798,,5326.0,5.0
20120123040005999,2012-01-23 04:00:05,,360.0,1321,0.7919,50.973701,8.6563,36.798,3206.0,,2.0
20140117094805107,2014-01-17 09:48:05,107.0,39.0,3647,-90.0,-81.840103,-27.9676,-0.6098,7440.0,,2.0
20140117201206111,2014-01-17 20:12:06,111.0,197.0,3647,-90.0,-76.000504,-27.9676,-0.6098,7445.0,,2.0
20140118123605113,2014-01-18 12:36:05,113.0,14.0,3647,-90.0,-66.791801,-27.9676,-0.6098,7451.0,,2.0
20150412022405051,2015-04-12 02:24:05,51.0,50.0,5447,-90.0,-57.023701,4.0046,26.7852,10228.0,,4.0
20150412082405065,2015-04-12 08:24:05,65.0,70.0,5447,-90.0,-53.659,4.0046,26.7852,10229.0,,4.0
20150415211208033,2015-04-15 21:12:08,33.0,48.0,5447,-65.9449515,-6.109648499999995,4.0046,26.7852,10249.0,7684.0,1.0
20150421114805305,2015-04-21 11:48:05,305.0,83.0,5447,9.5403,69.375603,4.0046,26.7852,,7771.0,5.0
20150423093605999,2015-04-23 09:36:05,,360.0,5447,35.2239,90.0,4.0046,26.7852,10301.0,,4.0
20150424203605315,2015-04-24 20:36:05,315.0,187.0,5447,54.851101,90.0,4.0046,26.7852,10312.0,,4.0
20111111071205227,2011-11-11 07:12:05,227.0,176.0,1026,10.8996,66.3396,-31.6849,-5.3882,2793.0,5007.0,3.0
20111111172407252,2011-11-11 17:24:07,252.0,62.0,1026,16.592501,72.032501,-31.6849,-5.3882,2795.0,5009.0,1.0
20120708143605999,2012-07-08 14:36:05,,360.0,1834,-67.054398,-13.5773,-35.243999,-6.6198,4229.0,,2.0
20120712164805999,2012-07-12 16:48:05,,360.0,1834,-12.4333,41.0438,-35.243999,-6.6198,,5841.0,5.0
20120713200005231,2012-07-13 20:00:05,231.0,115.0,1834,2.6959,56.173,-35.243999,-6.6198,4266.0,,4.0
20120718062405999,2012-07-18 06:24:05,,360.0,1834,61.877998,90.0,-35.243999,-6.6198,4292.0,,4.0
